17	47405	雄武
17	0063	興部
17	47435	紋別
17	0065	湧別
17	0066	滝上
17	0067	上藻別
17	0068	常呂
17	0069	遠軽
17	0070	佐呂間
17	47409	網走
17	0072	生田原
17	0073	仁頃山
17	0074	北見
17	0075	小清水
17	0076	斜里
17	0077	留辺蘂
17	0078	留辺蘂山
17	0079	美幌
17	0080	藻琴山
17	0081	チミケップ山
17	0082	津別
17	0083	北見中山
17	0981	宇登呂
17	1073	西興部
17	1092	白滝
17	1209	境野
17	1263	東藻琴
17	1420	丸瀬布
17	1460	女満別
17	1487	紋別小向
17	1568	津別二又
17	1569	置戸常元
17	1617	山園
18	0084	羅臼
18	0085	標津
18	0086	中標津
18	0087	計根別
18	0088	別海
18	47420	根室
18	1056	納沙布
18	1196	厚床
18	1266	糸櫛別
18	1489	根室中標津
18	1547	上標津
19	0090	川湯
19	0091	阿寒湖畔
19	0092	弟子屈
19	0093	標茶
19	0094	幌呂台地
19	0095	中徹別
19	0096	阿寒
19	0097	霧多布
19	0098	白糠
19	47418	釧路
19	1107	二俣
19	1186	鶴居
19	1187	弟子屈
19	1192	太田
19	1195	榊町
19	1283	知方学
19	1403	塘路
19	1417	茶内原野
19	1461	鶴丘
20	0100	軍艦山
20	0101	陸別
20	0102	殖産高地
20	0103	ぬかびら源泉郷
20	0104	小坂山
20	0105	上足寄
20	0106	西ヌプカウシ山
20	0107	上士幌
20	0108	幌安山
20	0109	足寄
20	0110	佐幌岳
20	0111	三角山
20	0112	本別
20	0113	新得
20	0114	鹿追
20	0115	芽室
20	47417	帯広
20	0117	池田
20	0118	浦幌
20	0119	帯広岳
20	0120	ひょうたん沢
20	0121	大樹
20	47440	広尾
20	1099	三国山
20	1204	駒場
20	1210	上札内
20	1211	更別
20	1214	大津
20	1286	糠内
20	1404	小利別
20	1405	押帯
20	1409	柏倉
20	1410	上螺湾
20	1418	留真
20	1510	帯広泉
20	1571	三股
21	0123	安平
21	0124	厚真
21	0125	穂別
21	0126	森野
21	47424	苫小牧
21	0128	大岸
21	0129	有珠山
21	0130	白老
21	0131	鵡川
21	0132	伊達
21	0133	登別山
21	0134	登別
21	47423	室蘭
21	1067	大滝
21	1329	洞爺湖温泉
21	1429	カルルス
21	1496	豊浦
21	1498	花和
21	1499	虻田
21	1500	壮瞥
21	1501	入江
21	1502	月浦
21	1503	北有珠
21	1504	洞爺湖畔
22	0136	日高門別
22	0137	新和
22	0138	ヌモトル山
22	0139	笹山
22	0140	静内
22	0141	ピセナイ山
22	47426	浦河
22	1097	仁世宇
22	1198	三石
22	1202	日高
22	1264	幌満
22	1276	目黒
22	1288	中杵臼
22	1340	えりも岬
22	1430	旭
22	1594	平取
23	0143	長万部
23	0144	八雲
23	0145	森
23	0146	大沼
23	0147	川汲
23	0148	北斗
23	47430	函館
23	0150	汐首
23	0151	小谷石
23	0152	松前
23	0917	木古内
23	1265	千軒
23	1416	蛾眉野
23	1462	高松
23	1543	戸井泊
23	1552	知内
23	0155	熊石
24	0153	せたな
24	0154	今金
24	0156	潮見
24	47428	江差
24	1199	奥尻
24	1200	鶉
24	1205	石崎
24	1513	米岡
31	0158	障子山
31	47576	むつ
31	0160	蟹田
31	47575	青森
31	0162	野辺地
31	0163	鰺ケ沢
31	0164	五所川原
31	47574	深浦
31	0166	弘前
31	0167	黒石
31	0168	八甲田山
31	0169	三沢
31	0170	四兵衛森
31	0171	毛無山
31	0172	十和田
31	47581	八戸
31	0174	大鰐
31	0175	碇ケ関
31	0176	空岱山
31	0177	休屋
31	0178	朝日奈岳
31	0179	三戸
31	1026	今別
31	1027	六ケ所
31	1041	大間
31	1042	大和山
31	1079	酸ケ湯
31	1108	岳
31	1110	長慶平
31	1119	市浦
31	1122	小田野沢
31	1124	脇野沢
31	1183	七戸
31	1272	戸来
31	1406	温川
31	1495	青森大谷
31	1559	湯野川
32	0180	田代岳
32	0181	陣場
32	0182	杉沢山
32	0183	能代
32	0184	鷹巣
32	0185	鹿角
32	0186	湯瀬
32	0187	森吉山
32	0188	五城目
32	0189	男鹿本山
32	47582	秋田
32	0191	太平山
32	0192	岩見三内
32	0193	角館
32	0194	田沢湖
32	0195	大曲
32	0196	本荘
32	0197	保呂羽山
32	0198	横手
32	0199	にかほ
32	0200	矢島
32	0201	三森山
32	0202	湯沢
32	0203	姥井戸山
32	0204	湯の岱
32	0912	大館
32	1036	男鹿
32	1043	八森
32	1050	大正寺
32	1109	東成瀬
32	1115	比立内
32	1117	東由利
32	1131	阿仁合
32	1167	鎧畑
32	1273	藤里
32	1278	桧木内
32	1289	八幡平
32	1407	笹子
32	1408	藤原
32	1422	男鹿真山
32	1425	仁別
32	1463	脇神
32	1511	雄和
32	1652	田沢湖高原
33	0205	種市
33	0206	軽米
33	0207	二戸
33	0208	折爪岳
33	0209	久慈
33	0210	西岳
33	0211	葛巻
33	0212	袖山
33	0213	茶臼岳
33	0214	岩手松尾
33	0215	岩手山
33	0216	岩洞
33	0217	大森山
33	0218	岩泉
33	0219	駒ケ岳
33	0220	害鷹森
33	0221	雫石
33	47584	盛岡
33	47585	宮古
33	0224	薬師岳
33	0225	黒森山
33	0226	豊沢
33	0227	花巻
33	0228	大迫
33	0229	湯田
33	0230	北上
33	0231	遠野
33	0232	五葉山
33	0233	釜石
33	0234	岳山
33	0235	若柳
33	0236	江刺
33	47512	大船渡
33	0238	一関
33	0239	千厩
33	0240	室根山
33	1028	祭畤
33	1032	好摩
33	1033	山田
33	1037	大野
33	1045	衣川
33	1078	薮川
33	1113	米里
33	1118	沢内
33	1120	荒屋
33	1123	普代
33	1128	紫波
33	1168	葛根田
33	1206	住田
33	1212	小本
33	1215	奥中山
33	1219	山形
33	1224	川井
33	1225	門馬
33	1332	下戸鎖
33	1447	区界
33	1508	大槌
33	1557	大東
33	1558	金ヶ崎
33	1560	滝沢
33	1563	附馬牛
33	1598	厳美
33	1627	刈屋
33	1628	新町
33	1629	陸前高田
33	1653	一方井
34	0241	栗駒山
34	0242	気仙沼
34	0243	川渡
34	0244	築館
34	0245	箕輪山
34	0246	志津川
34	0247	古川
34	0248	大衡
34	0249	鹿島台
34	47592	石巻
34	0251	新川
34	0252	鷹巣山
34	47590	仙台
34	0254	川崎
34	0255	不忘山
34	0256	白石
34	0257	亘理
34	0985	雄勝
34	1029	米山
34	1030	塩釜
34	1126	駒ノ湯
34	1220	丸森
34	1267	花山
34	1290	江ノ島
34	1298	筆甫
34	1365	泉ケ岳
34	1464	名取
34	1526	鴬沢
34	1561	加美
34	1564	蔵王
34	1597	栗駒深山
34	1600	栗駒
34	1626	女川
34	1630	桃生
34	1631	東松島
34	1632	岩沼
35	0258	鳥海山
35	47587	酒田
35	0260	差首鍋
35	0261	太平山
35	0262	金山
35	0263	鶴岡
35	0264	狩川
35	47520	新庄
35	0266	瀬見
35	0267	温海岳
35	0268	櫛引
35	0269	月山
35	0270	銀山
35	0271	楯岡
35	0272	左沢
35	47588	山形
35	0274	葉山
35	0275	長井
35	0276	蔵王山
35	0277	小国
35	0278	高峰
35	0279	米沢
35	0280	西吾妻山
35	0910	向町
35	1038	上草津
35	1039	尾花沢
35	1040	鼠ケ関
35	1103	山毛欅潰山
35	1125	肘折
35	1132	高畠
35	1169	落合
35	1291	飛島
35	1292	大井沢
35	1357	荒沢
35	1372	中津川
35	1428	白鷹山
35	1465	浜中
35	1488	東根
35	1539	村山
35	1562	上山中山
36	0295	浪江
36	0304	小野新町
36	1034	広野
36	1129	川内
36	0285	相馬
36	0299	郡山
36	0281	梁川
36	0282	稲荷峠
36	0283	吾妻山
36	47595	福島
36	0286	喜多方
36	0287	八木沢
36	0288	原町
36	0289	飯谷山
36	0290	猪苗代
36	0291	二本松
36	0292	白馬石山
36	47570	若松
36	0294	船引
36	0296	浅草岳
36	0297	只見
36	0298	博士峠
36	0300	富岡
36	0301	南郷
36	0302	駒止峠
36	0303	田島
36	0305	観音山
36	47597	白河
36	0307	石川
36	0308	山王峠
36	0309	大辷山
36	0310	平
36	0311	田代山
36	0312	東白川
36	47598	小名浜
36	1031	西会津
36	1044	金山
36	1116	鷲倉
36	1127	上遠野
36	1130	飯舘
36	1150	津島
36	1268	長沼
36	1269	舘岩
36	1274	川前
36	1282	桧原
36	1293	茂庭
36	1294	湯本
36	1295	桧枝岐
36	1359	吉尾峠
36	1364	六十里越
36	1386	湖南
36	1466	玉川
36	1607	山田
36	1633	新地
36	1634	古殿
40	0314	花園
40	0315	北茨城
40	0316	大子
40	0317	神峰山
40	0318	笠間
40	47629	水戸
40	0320	古河
40	0321	愛宕山
40	0322	下妻
40	0323	坂東
40	0324	土浦
40	0325	鹿嶋
40	0911	江戸崎
40	1011	日立
40	1012	柿岡
40	1013	美野里
40	1014	龍ケ崎
40	1082	筑波山
40	1170	中野
40	1173	徳田
40	1245	鉾田
40	1331	常陸大宮
40	1388	門井
40	1421	大能
40	47646	つくば（館野）
40	1530	下館
40	1635	高萩
41	0326	那須高原
41	0327	黒田原
41	0328	八方が原
41	0329	黒磯
41	0330	八溝山
41	0331	大田原
41	47690	奥日光（日光）
41	0333	方塞山
41	0334	高根沢
41	0335	鹿沼
41	47615	宇都宮
41	0337	葛生
41	0338	真岡
41	0339	足利
41	0340	栃木
41	0341	小山
41	1015	五十里
41	1016	足尾
41	1017	烏山
41	1018	佐野
41	1221	土呂部
41	1333	今市
41	1334	塩谷
41	1605	那須烏山
42	0342	前武尊
42	0343	草津
42	0344	野反湖
42	0345	雨見山
42	0346	沼田
42	0347	赤城山
42	0348	田代
42	0349	榛名山
42	47624	前橋
42	0351	桐生
42	0352	一の字山
42	0353	上里見
42	0354	西野牧
42	0355	藤岡
42	0356	館林
42	0357	稲含山
42	1019	みなかみ
42	1020	中之条
42	1021	伊勢崎
42	1174	片品
42	1222	藤原
42	1223	神流
42	1259	黒保根
42	1375	高手山
43	47626	熊谷
43	0359	久喜
43	47641	秩父
43	0361	堂平
43	0362	飯能
43	0363	さいたま
43	0364	越谷
43	1000	三峰
43	1009	寄居
43	1069	鴻巣
43	1070	所沢
43	1159	浦山
43	1182	上吉田
43	1232	鳩山
43	1497	ときがわ
44	0365	小河内
44	0366	八王子
44	0367	調布
44	0368	世田谷
44	47662	東京
44	0370	江戸川臨海
44	0371	羽田
44	47675	大島
44	47677	三宅島
44	47678	八丈島
44	1001	青梅
44	1002	練馬
44	1133	府中
44	1134	新島
44	1180	小沢
44	47971	父島
44	1467	大島北ノ山
44	1468	八重見ヶ原
44	1505	神津島
44	1506	三宅坪田
44	1509	三宅島阿古
44	1522	新島
44	1523	神津島
44	1525	三宅伊豆
44	47991	南鳥島
44	1595	母島
44	1642	大島臨時
44	1643	大島泉津
44	1644	大島差木地
44	1646	利島
44	1648	青ヶ島
45	0375	香取
45	0376	我孫子
45	0377	東庄
45	0378	成田
45	47648	銚子
45	47682	千葉
45	0381	茂原
45	0382	木更津
45	0383	鋸南
45	0384	鴨川
45	47674	勝浦
45	47672	館山
45	0916	佐倉
45	1003	横芝光
45	1004	大多喜
45	1236	船橋
45	1238	牛久
45	1241	坂畑
46	0387	相模湖
46	0388	海老名
46	47670	横浜
46	0390	箱根
46	0391	江ノ島
46	0392	三浦
46	1005	相模原中央
46	1006	日吉
46	1007	平塚
46	1008	小田原
46	1096	丹沢湖
46	1443	辻堂
48	0393	野沢温泉
48	0394	信濃町
48	0395	飯山
48	0396	白馬
48	47610	長野
48	0398	笠岳
48	0399	大町
48	0400	信州新町
48	0401	四阿屋山
48	0402	上田
48	0403	燕岳
48	0404	穂高
48	47622	軽井沢
48	47618	松本
48	0407	鹿教湯
48	0408	佐久
48	0409	高ボッチ
48	0410	茂来山
48	47620	諏訪
48	0412	八ケ岳
48	0413	木曽平沢
48	0414	原村
48	0415	野辺山
48	0416	御嶽山
48	0417	木曽福島
48	0418	高遠
48	0419	入笠山
48	0420	宮田高原
48	0421	松峯
48	0422	須原
48	0423	摺古木山
48	0424	飯島
48	0425	笹山
48	47637	飯田
48	0427	恵那山
48	0428	鶯巣
48	0992	菅平
48	0993	東御
48	0994	上高地
48	1022	南木曽
48	1090	南小谷
48	1162	鬼無里
48	1300	立科
48	1312	奈川
48	1314	開田高原
48	1317	浪合
48	1319	辰野
48	1323	南信濃
48	1339	阿南
48	1360	聖高原
48	1392	網掛山
48	1394	大鹿
48	1397	杉島
48	1399	十石峠
48	1411	小谷
48	1445	伊那
48	1529	松本今井
48	1549	北相木
48	1550	白樺湖
48	1551	高遠
48	1591	宮田
48	1659	王滝大又
49	0429	剣ノ峰
49	0430	日向山
49	0431	大菩薩
49	47638	甲府
49	0433	勝沼
49	0434	大月
49	0435	八町山
49	0436	古関
49	47640	河口湖
49	0438	山中
49	0439	南部
49	1023	大泉
49	1024	韮崎
49	1165	上野原
49	1234	切石
49	47639	富士山
49	1599	乙女湖
49	1640	富士川
50	0440	白糸
50	0441	御殿場
50	0442	富士
50	47657	三島
50	0444	越木平
50	0445	川根本町
50	0446	大山
50	47668	網代
50	0448	高根山
50	47656	静岡
50	0450	霧山
50	0451	天竜
50	0452	島田
50	0453	湯ケ島
50	0454	天城山
50	47654	浜松
50	0456	松崎
50	0457	稲取
50	47655	御前崎
50	47666	石廊崎
50	0986	佐久間
50	0987	土肥
50	0988	三ヶ日
50	0989	掛川
50	1105	熊
50	1106	三倉
50	1114	梅ケ島
50	1243	清水
50	1244	磐田
50	1335	菊川牧之原
50	1338	井川
50	1393	三倉
50	1440	鍵穴
50	1601	静岡空港
51	0460	一宮
51	0461	豊山
51	0462	茶臼山
51	47636	名古屋
51	0464	豊田
51	0465	東海
51	0466	出来山
51	0467	岡崎
51	0468	作手
51	0469	一色
51	0470	豊橋
51	47653	伊良湖
51	0472	田原
51	0982	稲武
51	0983	蟹江
51	0984	南知多
51	1166	小原
51	1341	鳳来
51	1344	蒲郡
51	1346	愛西
51	1541	新城
51	1555	セントレア
51	1576	阿蔵
51	1638	大府
52	0473	神岡
52	0474	流葉山
52	0475	森茂
52	47617	高山
52	0477	乗鞍岳
52	0478	大日岳
52	0479	新渕山
52	0480	船山
52	0481	白尾山
52	0482	白鳥
52	0483	萩原
52	0484	蕪山
52	0485	八幡
52	0486	樽見
52	0487	金山
52	0488	三界山
52	0489	権現山
52	0490	伽藍
52	0491	美濃加茂
52	0492	柄石峠
52	0493	恵那
52	0494	中津川
52	0495	関ケ原
52	0496	大垣
52	47632	岐阜
52	0498	三森山
52	1057	美濃
52	1058	多治見
52	1059	上石津
52	1061	栃尾
52	1066	宮地
52	1153	平井
52	1299	長滝
52	1301	揖斐川
52	1305	六厩
52	1306	白川
52	1308	河合
52	1311	宮之前
52	1313	黒川
52	1363	大日
52	1384	付知
52	1387	御母衣
52	1390	小津
52	1396	十二岳
52	1436	ひるがの
52	1437	清見
52	1438	丹生川
52	1577	関市板取
53	0499	北勢
53	0500	桑名
53	0501	雲母峰
53	47684	四日市
53	0503	亀山
53	47649	上野
53	0505	笠取山
53	47651	津
53	0507	名張
53	0508	国見山
53	0509	小俣
53	0510	粥見
53	0511	藤坂峠
53	47663	尾鷲
53	0513	八幡峠
53	0514	熊野
53	0918	大台
53	0990	松阪
53	0991	磯部
53	1230	鳥羽
53	1255	宮川
53	1258	南伊勢
53	1349	紀伊長島
53	1356	白山
53	1381	阿児
53	1423	御浜
53	1532	熊野新鹿
54	0515	村上
54	0516	鷲ケ巣山
54	47602	相川
54	0518	両津
54	47604	新潟
54	0520	二王子岳
54	0521	新津
54	0522	巻
54	0523	宝珠山
54	0524	寺泊
54	0525	三条
54	0526	村松
54	0527	津川
54	0528	粟ヶ岳
54	0529	長岡
54	0530	栃尾
54	0531	守門岳
54	0532	柏崎
54	0533	桜坂峠
54	0534	小出
54	47612	高田
54	0536	安塚
54	0537	十日町
54	0538	枝折峠
54	0539	糸魚川
54	0540	能生
54	0541	光ケ原
54	0542	大沢峠
54	0543	津南
54	0544	湯沢
54	0545	袴岳
54	0995	粟島
54	0996	羽茂
54	0997	守門
54	0998	関山
54	1060	下関
54	1102	鍵取
54	1111	赤谷
54	1154	小国
54	1155	松代
54	1256	高根
54	1297	平岩
54	1302	大潟
54	1315	弾崎
54	1318	中条
54	1369	三面
54	1370	大湯
54	1395	塩沢
54	1398	宮寄上
54	1424	樽本
54	1426	川谷
54	1427	筒方
54	1444	室谷
54	1469	松浜
54	1514	秋津
54	1645	瓢湖
55	0546	泊
55	0547	魚津
55	0548	宇奈月
55	0549	嘉例沢
55	47606	伏木
55	47607	富山
55	0552	砺波
55	0553	上市
55	0554	南砺高宮
55	0555	八尾
55	0556	小谷
55	0557	立山
55	0558	細尾峠
55	0559	谷折
55	1309	氷見
55	1412	宇奈月
55	1413	平
55	1414	大山
55	1415	細入
55	1455	猪谷
55	1533	秋ヶ島
55	1553	五箇山
55	1621	立山芦峅
56	0560	珠洲
56	47600	輪島
56	0562	門前
56	0563	木原岳
56	0564	志賀
56	0565	七尾
56	0566	羽咋
56	0567	かほく
56	0568	宝達山
56	47605	金沢
56	0570	医王山
56	0571	加賀菅谷
56	0973	白山河内
56	1171	白山白峰
56	1324	小松
56	1486	穴水
56	1544	三井
56	1545	宝達志水
56	1650	舳倉島
57	47616	福井
57	0573	大野
57	0574	タイラ山
57	0575	春日野
57	0576	板垣
57	0577	今庄
57	47631	敦賀
57	0579	小浜
57	0974	美山
57	0975	川上
57	1010	美浜
57	1071	三国
57	1226	勝山
57	1316	越廼
57	1382	九頭竜
57	1454	大飯
57	1537	春江
57	1565	武生
60	0580	今津
60	0581	荒川
60	0582	春照
60	47761	彦根
60	0584	近江八幡
60	0585	君ケ畑台地
60	0586	大津
60	0587	土山
60	0963	東近江
60	0964	信楽
60	0976	長浜
60	1083	南小松
60	1087	柳ケ瀬
60	1361	霜ケ原
60	1524	米原
60	1578	朽木平良
60	47751	伊吹山
61	0588	峰山
61	0589	宮津
61	47750	舞鶴
61	0591	仏坂
61	0592	浅原山
61	0593	福知山
61	0594	胡麻
61	0595	妙高山
61	0596	園部
61	47759	京都
61	0598	京田辺
61	0599	鷲峰山
61	0920	花背峠
61	0927	知井
61	0928	京北
61	0965	間人
61	0966	本庄
61	1025	長岡京
61	1160	睦寄
61	1303	美山
61	1378	須知
61	1379	三岳
61	1380	綾部
61	1383	三和
61	1641	坂浦
62	0600	能勢
62	0601	箕面
62	0602	豊中
62	47772	大阪
62	0604	生駒山
62	0605	河内長野
62	0606	熊取
62	1062	堺
62	1065	枚方
62	1470	八尾
62	1471	関空島
62	1602	茨木
63	0607	香住
63	0608	温泉
63	0609	三川山
63	47747	豊岡
63	0611	八鹿
63	0612	和田山
63	0613	生野
63	0614	柏原
63	0615	一宮
63	0616	笠形山
63	0617	佐用
63	0618	後川
63	0619	上郡
63	0620	的場山
63	47769	姫路
63	0622	名塩
63	0623	六甲山
63	0624	家島
63	0625	明石
63	47770	神戸
63	47776	洲本
63	0628	福良
63	0956	西脇
63	0967	大屋
63	0968	福崎
63	0969	三田
63	0970	郡家
63	0977	兎和野高原
63	1227	三木
63	1337	南淡
63	1448	淡路町
63	1449	芦屋
63	1450	神戸塩屋
63	1587	神戸空港
63	1588	西宮
64	47780	奈良
64	0630	針
64	0631	田原本
64	0632	曽爾
64	0633	大宇陀
64	0634	高見山
64	0635	五條
64	0636	天辻
64	0637	山上ケ岳
64	0638	荒神岳
64	0639	日出岳
64	0640	上野地
64	0641	玉置山
64	0957	上北山
64	1228	風屋
64	1366	高見
64	1376	葛城
64	1377	壷坂
64	1439	吉野
64	1619	天川
64	1649	下北山
65	0642	葛城山
65	47777	和歌山
65	0644	岩出
65	0645	高野山
65	0646	護摩壇山
65	0647	御坊
65	0648	虎ケ峰峠
65	0649	新宮
65	0650	白浜
65	0651	日置川
65	47778	潮岬
65	0971	栗栖川
65	0978	湯浅
65	1063	清水
65	1074	本宮
65	1089	龍神
65	1172	色川
65	1342	かつらぎ
65	1347	西川
65	1457	友ケ島
65	1485	川辺
65	1589	南紀白浜
66	0653	大空山
66	0654	那岐山
66	0655	今岡
66	0656	久世
66	47756	津山
66	0658	新見
66	0659	天子山
66	0660	赤磐
66	0661	陣山
66	0662	大平山
66	0663	福渡
66	0664	和気
66	0665	佐屋
66	0666	矢掛
66	47768	岡山
66	0668	虫明
66	0669	倉敷
66	0670	玉野
66	0919	笠岡
66	0929	下呰部
66	0930	高梁
66	1140	奈義
66	1328	上長田
66	1330	千屋
66	1371	恩原
66	1531	日応寺
66	1584	富
66	1585	吉備中央
66	1618	旭西
67	0671	道後山
67	0672	安田山
67	0673	犬伏山
67	0674	三次
67	0675	庄原
67	0676	大朝
67	0677	加計
67	0678	海見山
67	0679	上下
67	0680	内黒山
67	0681	世羅
67	0682	恵下谷山
67	0683	東広島
67	47767	福山
67	47765	広島
67	0686	竹原
67	0687	生口島
67	0688	大竹
67	47766	呉
67	0690	倉橋
67	0947	高野
67	0948	東城
67	0949	甲田
67	0950	三入
67	0951	府中
67	0952	河内
67	0953	久比
67	1163	志和
67	1257	王泊
67	1262	八幡
67	1325	油木
67	1326	廿日市津田
67	1472	本郷
67	1575	佐伯湯来
67	1579	都志見
67	1582	君田
67	1583	美土里
67	1603	安宿
67	1606	呉市蒲刈
68	47740	西郷
68	0692	西ノ島
68	0693	鹿島
68	0694	斐川
68	47741	松江
68	0696	大東
68	0697	大田
68	0698	掛合
68	0699	横田
68	0700	吾妻山
68	0701	川本
68	47755	浜田
68	0703	三隅
68	0704	益田
68	0705	聖山
68	0706	十種峯
68	0707	津和野
68	0954	佐田
68	1093	桜江
68	1094	瑞穂
68	1095	伯太
68	1175	波佐
68	1176	匹見
68	1307	海士
68	1310	出雲
68	1320	赤名
68	1321	弥栄
68	1322	六日市
68	1336	福光
68	1362	原山
68	1473	西郷岬
68	1474	高津
68	1592	吉賀
69	47742	境
69	0709	青谷
69	47746	鳥取
69	0711	岩井
69	47744	米子
69	0713	倉吉
69	0714	菅俵原
69	0715	霊石山
69	0716	大山
69	0717	古峠山
69	0718	智頭
69	0938	日南
69	1177	関金
69	1178	若桜
69	1231	塩津
69	1304	茶屋
69	1385	佐治
69	1389	江尾
69	1391	鹿野
69	1519	湖山
71	0719	大山寺
71	0720	池田
71	47895	徳島
71	0722	江田山
71	0723	太竜寺山
71	0724	日和佐
71	0725	宍喰
71	0972	穴吹
71	1098	福原旭
71	1242	蒲生田
71	1252	京上
71	1327	半田
71	1352	木頭
71	1358	旭丸
71	47894	剣山
71	1604	海陽
72	0726	内海
72	47891	高松
72	47890	多度津
72	0729	滝宮
72	0730	引田
72	0731	竜王山
72	1239	財田
72	1475	香南
73	0732	大三島
73	0733	玉川
73	0734	新居浜
73	0735	四国中央
73	47887	松山
73	0737	上林
73	0738	成就社
73	0739	長浜
73	0740	中山
73	0741	久万
73	0742	獅子越峠
73	0743	八幡浜
73	47892	宇和島
73	0745	御荘
73	0958	西条
73	0959	大洲
73	0960	三崎
73	0961	宇和
73	1077	今治
73	1260	富郷
73	1350	近永
73	1456	瀬戸
73	1521	松山南吉田
74	0746	本山
74	0747	繁藤
74	0748	佐川
74	0749	成山
74	47893	高知
74	0751	南国
74	0752	芸西
74	0753	鳥形山
74	0754	船戸
74	0755	安芸
74	0756	須崎
74	0757	佐喜浜
74	0758	窪川
74	47899	室戸岬
74	0760	堂ケ森
74	0761	大正
74	47897	宿毛
74	0763	中村
74	47898	清水
74	0921	梼原
74	0955	田野
74	1179	池川
74	1229	大栃
74	1233	佐賀
74	1235	江川崎
74	1249	後免
74	1281	魚梁瀬
74	1351	本川
74	1476	南国日章
74	1556	三崎
81	0765	須佐
81	47754	萩
81	0767	徳佐
81	0768	鍋提峠
81	0769	秋吉台
81	0770	瀬戸原
81	0771	広瀬
81	0772	豊田
81	0773	桜山
81	47784	山口
81	0775	防府
81	0776	下松
81	47762	下関
81	0778	宇部
81	0779	安下庄
81	0913	玖珂
81	0939	油谷
81	0940	岩国
81	0941	周東
81	0942	柳井
81	1100	羅漢山
81	1101	長野山
81	1261	和田
81	1367	篠生
81	1614	鹿野
81	1620	東厚保
82	0780	八幡
82	0781	小倉
82	0782	行橋
82	0783	篠栗
82	47809	飯塚
82	0785	前原
82	47807	福岡
82	0787	九千部山
82	0788	朝倉
82	0789	英彦山
82	0790	久留米
82	0791	耳納山
82	0792	黒木
82	0793	大牟田
82	0943	宗像
82	0944	頂吉
82	0945	柳川
82	1046	添田
82	1141	太宰府
82	1477	博多
82	1527	曽根
82	1590	空港北町
82	1611	早良脇山
82	1637	東谷
82	1657	小呂島
83	0794	中津
83	0795	豊後高田
83	0796	武蔵
83	0797	伏木
83	47814	日田
83	0799	湯布院
83	47815	大分
83	0801	佐賀関
83	0802	釈迦岳
83	0803	湯平
83	0804	温見
83	0805	犬飼
83	0806	竹田
83	0807	出羽
83	0808	佐伯
83	0809	倉木
83	0810	蒲江
83	0931	院内
83	0932	玖珠
83	0933	臼杵
83	0979	耶馬渓
83	1137	国見
83	1142	宇目
83	1157	別府
83	1237	杵築
83	1554	椿ヶ鼻
84	0811	佐須奈
84	47800	厳原
84	47805	平戸
84	0814	松浦
84	0815	国見山
84	47812	佐世保
84	0817	大瀬戸
84	0818	長浦岳
84	0819	五家原岳
84	0820	諫早
84	47817	長崎
84	47818	雲仙岳
84	47843	福江
84	0922	口之津
84	0962	島原
84	1080	有川
84	1084	大村
84	1138	有川
84	1144	芦辺
84	1441	野母崎
84	1442	深江
84	1446	普賢岳
84	1451	百花台
84	1452	千々石
84	1453	鰐浦
84	1478	石田
